data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.optimizely_blockBegin,data.average.firstView.userTime.optimizely_blockEnd,data.average.firstView.userTime.optimizely_projectJSBegin,data.average.firstView.userTime.optimizely_projectJSEnd,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,5162.0,4036.0,4036.2000000023,4036.2000000023,4725.0,2074.0,7630.0,,0.0,1.0,883.0,0.0,1475753.0,1144094.0,78137.0,59893.0,0.0,,6031.0,5162.0,5063.0,5063.0,2084.0,32.0,4036.0,4469.0,3549.0,4859.0,4859.0,4036.0,4036.0,6032.0,6031.0,2312.0,2082.0,2082.0,33.0,11455.0,0.0,1548493634.7056036,6032.0,6032.0,5162.0,5063.0,3361.0,5063.0,0.0,0.0,157312.0,289058.0,2.0,4036.0,4470.0,3549.0,4859.0,4036.2000000023,4036.0,11455.0,9499.0,39.6991224404,75714.0,1273142.0,15306.0,184949.0,5500.0,0.84,0.71,0.18,19.142320754700002,5754.545,8539.46,8176.728,14500.063999999995,7532.0,0.23,0.8,6033.0,6032.0,6032.0,0.0,-1.0,-1.0,1.0,4000.0,164.0,88.0,164.0,138.0,0.0,26.0,0.0,1.0,43.0,95.0,-1.0,92.0,-1.0,-1.0,95.0,100.0,-1.0,100.0,0.0,48.0,0.0,1.0,0.0,17086.0,0.0,3509.0,3509.0,,,,5500.0,4900.0,5300.0,5400.0,5400.0,9000,9000,1548493622,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190126_G7_c6d19987c0b235e2b05b1f88831754e9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190126_G7_c6d19987c0b235e2b05b1f88831754e9,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM02-08-192.168.10.76,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,26,1,freshdirect-search,4,2019,200,Test Complete,18.1
,24.0,4915.0,3861.0,3861.3000000040997,3861.3000000040997,4487.0,1918.0,7617.0,,0.0,1.0,874.0,0.0,1490479.0,1159186.0,80291.0,62042.0,0.0,,5804.0,4915.0,4822.0,4822.0,1924.0,27.0,3861.0,4240.0,3378.0,4658.0,4658.0,3861.0,3861.0,5805.0,5804.0,2123.0,1923.0,1923.0,33.0,11198.0,0.0,1548581835.677974,5805.0,5804.0,4915.0,4823.0,3457.0,4822.0,0.0,0.0,160611.0,298221.0,2.0,3861.0,4241.0,3378.0,4658.0,3861.3000000040997,3861.0,11198.0,9290.0,39.683895771100005,82148.0,1279408.0,15306.0,193212.0,5300.0,0.84,0.71,0.26,23.7176333333,5547.736999999999,9257.952,8111.8730000000005,9257.952,7524.0,0.23,0.8,5805.0,5804.0,5805.0,0.0,-1.0,-1.0,1.0,3900.0,166.0,90.0,166.0,140.0,0.0,26.0,0.0,1.0,43.0,95.0,-1.0,93.0,-1.0,-1.0,94.0,100.0,-1.0,100.0,0.0,50.0,0.0,1.0,0.0,16899.0,0.0,3333.0,3333.0,,,,5300.0,4600.0,4600.0,5000.0,5200.0,9000,9000,1548581821,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_T9_60462946106a91a7579efbf4660ff783,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_T9_60462946106a91a7579efbf4660ff783,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM02-08-192.168.10.76,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,27,1,freshdirect-search,4,2019,200,Test Complete,18.1
,24.0,4985.0,3762.0,3762.6999999993,3762.6999999993,4630.0,1939.0,7737.0,,0.0,1.0,877.0,0.0,1491344.0,1160152.0,80512.0,62252.0,0.0,,5883.0,4985.0,4883.0,4883.0,1946.0,11.0,3762.0,4248.0,3327.0,5133.0,5133.0,3762.0,3762.0,5885.0,5883.0,2145.0,1945.0,1945.0,33.0,11151.0,0.0,1548625947.234377,5883.0,5884.0,4985.0,4884.0,3473.0,4884.0,0.0,0.0,161891.0,294156.0,2.0,3763.0,4248.0,3327.0,5134.0,3762.6999999993,3763.0,11151.0,6910.0,30.8344489067,82219.0,1279487.0,15306.0,194099.0,5300.0,0.84,0.71,0.27,19.6340789474,5577.031999999997,8971.405,7971.888000000001,8971.405,7353.0,0.23,0.8,5885.0,5884.0,5883.0,0.0,-1.0,-1.0,1.0,3700.0,156.0,90.0,156.0,138.0,0.0,18.0,0.0,1.0,43.0,95.0,-1.0,93.0,-1.0,-1.0,94.0,100.0,-1.0,100.0,0.0,50.0,0.0,1.0,0.0,16628.0,0.0,3297.0,3297.0,,,,5300.0,5100.0,5300.0,5300.0,5300.0,9000,9000,1548625920,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_SS_402a3b965859e9f89de21ded184aadcf,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_SS_402a3b965859e9f89de21ded184aadcf,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM04-04-192.168.10.92,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,27,1,freshdirect-search,4,2019,200,Test Complete,18.1
,24.0,5412.0,4308.0,4308.7000000087,4308.7000000087,4898.0,2363.0,8434.0,,0.0,1.0,870.0,0.0,1497136.0,1165455.0,80079.0,61833.0,0.0,,6324.0,5411.0,5311.0,5310.0,2372.0,20.0,4308.0,4690.0,3829.0,5100.0,5100.0,4308.0,4308.0,6325.0,6324.0,2567.0,2371.0,2371.0,33.0,11744.0,41.0,1548670844.4771366,6325.0,6325.0,5412.0,5312.0,3445.0,5311.0,0.0,0.0,158897.0,294158.0,2.0,4309.0,4691.0,3829.0,5100.0,4308.7000000087,4309.0,11785.0,8689.0,36.3902847571,81912.0,1279230.0,15306.0,199683.0,5800.0,0.84,0.71,0.09,24.1138965517,7021.85,10736.252,10161.68,16181.413999999999,9331.0,0.23,0.8,6326.0,6325.0,6325.0,0.0,-1.0,-1.0,1.0,4300.0,165.0,90.0,165.0,139.0,0.0,26.0,0.0,1.0,43.0,95.0,-1.0,93.0,-1.0,-1.0,94.0,100.0,-1.0,100.0,0.0,50.0,0.0,1.0,0.0,17557.0,0.0,3801.0,3801.0,,,,5800.0,5000.0,5000.0,5500.0,5600.0,9000,9000,1548670846,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190128_XR_72d693bfc722d71f2dbd6f67be1c9064,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190128_XR_72d693bfc722d71f2dbd6f67be1c9064,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM01-06-192.168.10.64,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,28,1,freshdirect-search,5,2019,200,Test Complete,18.1
,24.0,5659.0,4401.0,4401.7999999996,4401.7999999996,5209.0,2386.0,8536.0,,0.0,1.0,895.0,0.0,1502731.0,1170872.0,80959.0,62713.0,0.0,,6438.0,5659.0,5530.0,5530.0,2398.0,11.0,4401.0,4935.0,3899.0,5800.0,5800.0,4401.0,4401.0,6439.0,6438.0,2572.0,2397.0,2397.0,33.0,12183.0,0.0,1548714150.675667,6438.0,6438.0,5659.0,5531.0,3498.0,5530.0,0.0,0.0,153386.0,288961.0,2.0,4402.0,4936.0,3900.0,5800.0,4401.7999999996,4402.0,12183.0,9760.0,40.4308202154,85452.0,1283374.0,15306.0,200939.0,6000.0,0.84,0.71,0.19,27.92176,5715.371,10985.203000000001,8447.108,10985.203000000001,7817.0,0.23,0.8,6439.0,6438.0,6438.0,0.0,-1.0,-1.0,1.0,4400.0,170.0,91.0,170.0,144.0,0.0,26.0,0.0,1.0,43.0,95.0,-1.0,93.0,-1.0,-1.0,94.0,100.0,-1.0,100.0,0.0,51.0,0.0,1.0,0.0,18487.0,0.0,3869.0,3869.0,,,,6000.0,5300.0,5300.0,6000.0,6000.0,9000,9000,1548714126,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190128_WY_373ee8491263b2f18285ee6fae4f2f95,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190128_WY_373ee8491263b2f18285ee6fae4f2f95,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM04-08-192.168.10.96,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,28,1,freshdirect-search,5,2019,200,Test Complete,18.1
,24.0,5160.0,3819.0,3819.2999999956,3819.2999999956,4869.0,1947.0,8707.0,,0.0,1.0,879.0,0.0,1494753.0,1162857.0,80350.0,62104.0,0.0,,6116.0,5159.0,5063.0,5063.0,1954.0,24.0,3819.0,4469.0,3267.0,5339.0,5339.0,3819.0,3819.0,6117.0,6116.0,2150.0,1954.0,1954.0,33.0,12606.0,29.0,1548758240.324672,6116.0,6116.0,5160.0,5064.0,3472.0,5064.0,0.0,0.0,139853.0,278929.0,2.0,3819.0,4470.0,3268.0,5340.0,3819.2999999956,3819.0,12635.0,8459.0,33.2155477032,82314.0,1280015.0,15306.0,196243.0,5700.0,0.84,0.71,0.13,20.9794358974,6090.682,11325.7,8817.913,15720.876,8314.0,0.23,0.8,6118.0,6116.0,6116.0,0.0,-1.0,-1.0,1.0,3800.0,176.0,90.0,176.0,145.0,0.0,31.0,0.0,1.0,43.0,95.0,-1.0,93.0,-1.0,-1.0,94.0,100.0,-1.0,100.0,0.0,50.0,0.0,1.0,0.0,18129.0,0.0,3238.0,3238.0,,,,5700.0,5300.0,5700.0,5700.0,5700.0,9000,9000,1548758225,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190129_BK_9955338138af41afbbc47774b9a19914,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190129_BK_9955338138af41afbbc47774b9a19914,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM02-04-192.168.10.72,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,29,1,freshdirect-search,5,2019,200,Test Complete,18.1
,24.0,5033.0,3938.0,3939.0000000003,3939.0000000003,4578.0,1928.0,8198.0,,0.0,1.0,870.0,0.0,1529543.0,1168201.0,81943.0,62810.0,0.0,,5990.0,5032.0,4933.0,4933.0,1937.0,4.0,3938.0,4390.0,3445.0,4777.0,4777.0,3938.0,3938.0,5991.0,5990.0,2118.0,1936.0,1936.0,33.0,11422.0,41.0,1548802352.6958141,5991.0,5991.0,5033.0,4934.0,3470.0,4934.0,0.0,0.0,160413.0,287521.0,2.0,3939.0,4390.0,3445.0,4777.0,3939.0000000003,3939.0,11463.0,9349.0,40.2843601896,116446.0,1314113.0,15306.0,196234.0,5300.0,0.84,0.64,0.25,23.3086451613,5517.142,9205.01,8142.09,9205.009999998101,7734.0,0.23,0.8,5992.0,5991.0,5991.0,0.0,-1.0,-1.0,1.0,3900.0,165.0,91.0,165.0,141.0,0.0,24.0,0.0,1.0,43.0,95.0,-1.0,93.0,-1.0,-1.0,92.0,100.0,-1.0,100.0,0.0,51.0,0.0,1.0,0.0,17017.0,0.0,3413.0,3413.0,,,,5300.0,4700.0,4700.0,5200.0,5300.0,9000,9000,1548802322,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190129_K1_50c34f30c2b2de921498665436b51d50,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190129_K1_50c34f30c2b2de921498665436b51d50,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM04-04-192.168.10.92,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,29,1,freshdirect-search,5,2019,200,Test Complete,18.1
,24.0,5351.0,4007.0,4007.300000012,4007.300000012,4844.0,1957.0,8157.0,,0.0,1.0,880.0,0.0,1507579.0,1505943.0,79778.0,78055.0,0.0,,11848.0,5350.0,5227.0,5227.0,1966.0,12.0,4007.0,4464.0,3440.0,5469.0,5469.0,4007.0,4007.0,11908.0,11848.0,2160.0,1966.0,1966.0,34.0,14866.0,0.0,1548846428.689147,11848.0,11848.0,5351.0,5228.0,3327.0,5228.0,0.0,0.0,116785.0,152253.0,2.0,4007.0,4465.0,3441.0,5470.0,4007.300000012,4007.0,14866.0,11849.0,39.9932500844,105770.0,1302559.0,15306.0,184499.0,5700.0,0.84,0.64,0.17,40.1286,5861.884,8905.51,7980.41,14650.037,7833.0,0.23,0.8,11908.0,11849.0,11848.0,0.0,-1.0,-1.0,1.0,4100.0,199.0,151.0,199.0,156.0,0.0,43.0,0.0,1.0,43.0,95.0,-1.0,92.0,-1.0,-1.0,92.0,100.0,-1.0,100.0,0.0,49.0,0.0,1.0,0.0,21313.0,0.0,3396.0,3396.0,,,,5700.0,5000.0,5000.0,5500.0,5700.0,9000,9000,1548846431,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_76_9e879c5fcc8db1e4102d1aa94fbdd787,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_76_9e879c5fcc8db1e4102d1aa94fbdd787,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM01-08-192.168.10.66,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,30,1,freshdirect-search,5,2019,200,Test Complete,18.1
,24.0,5356.0,3972.0,3972.2550000006,3972.2499999916,4739.0,1983.0,7969.0,,0.0,1.0,876.0,0.0,1502023.0,1500272.0,82596.0,80873.0,0.0,,10663.0,5355.0,5236.0,5236.0,1991.0,14.0,3972.0,4359.0,3425.0,4858.0,4858.0,3972.0,3972.0,10713.0,10663.0,2169.0,1990.0,1990.0,34.0,13589.0,0.0,1548890528.959749,10664.0,10664.0,5356.0,5237.0,3453.0,5236.0,0.0,0.0,129417.0,172822.0,2.0,3972.0,4360.0,3425.0,4859.0,3972.2499999916,3972.0,13589.0,10119.0,37.3845585519,87130.0,1287356.0,15306.0,195153.0,5800.0,0.84,0.64,0.14,34.4109473684,5974.568,11650.663,8320.857,15252.568000000001,8039.0,0.23,0.8,10714.0,10664.0,10664.0,0.0,-1.0,-1.0,1.0,4000.0,203.0,154.0,203.0,161.0,0.0,42.0,0.0,1.0,43.0,94.0,-1.0,93.0,-1.0,-1.0,94.0,100.0,-1.0,100.0,0.0,52.0,0.0,1.0,0.0,19685.0,0.0,3392.0,3392.0,,,,5800.0,4900.0,4900.0,5600.0,5800.0,9000,9000,1548890526,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_WQ_c4f54f0b254b25c44136a5873840d7d5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_WQ_c4f54f0b254b25c44136a5873840d7d5,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM01-03-192.168.10.61,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,30,1,freshdirect-search,5,2019,200,Test Complete,18.1
,24.0,4937.0,3860.0,3860.545,3860.54,4411.0,1982.0,7965.0,,0.0,1.0,889.0,0.0,1527545.0,1166109.0,81051.0,63054.0,0.0,,6173.0,4936.0,4837.0,4837.0,1989.0,23.0,3860.0,4199.0,3375.0,4588.0,4588.0,3860.0,3860.0,6174.0,6173.0,2173.0,1989.0,1989.0,33.0,11516.0,0.0,1548934632.421771,6173.0,6174.0,4937.0,4838.0,3472.0,4838.0,0.0,0.0,160220.0,278241.0,2.0,3861.0,4199.0,3376.0,4589.0,3860.54,3861.0,11516.0,8989.0,37.1180842279,117225.0,1315275.0,15306.0,192983.0,5100.0,0.84,0.64,0.21,28.12875,5712.559,10331.337,7979.924,10331.337,7753.0,0.23,0.8,6174.0,6174.0,6173.0,0.0,-1.0,-1.0,1.0,3900.0,165.0,92.0,165.0,140.0,0.0,25.0,0.0,1.0,43.0,95.0,-1.0,93.0,-1.0,-1.0,92.0,100.0,-1.0,100.0,0.0,51.0,0.0,1.0,0.0,16832.0,0.0,3347.0,3347.0,,,,5100.0,4500.0,4600.0,5100.0,5100.0,9000,9000,1548934622,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_N1_10d2cea09d39543f9ff6ffaeb4282f43,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_N1_10d2cea09d39543f9ff6ffaeb4282f43,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM03-04-192.168.10.83,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,31,1,freshdirect-search,5,2019,200,Test Complete,18.1
,24.0,5378.0,4143.0,4143.2449999993,4143.2400000049,4926.0,2036.0,7920.0,,0.0,1.0,886.0,0.0,1443650.0,1109470.0,81662.0,62781.0,0.0,,6214.0,5378.0,5268.0,5268.0,2047.0,9.0,4143.0,4574.0,3716.0,5706.0,5706.0,4143.0,4143.0,6215.0,6214.0,2223.0,2046.0,2046.0,34.0,11730.0,0.0,1548978744.3741481,6215.0,6214.0,5378.0,5268.0,3453.0,5268.0,0.0,0.0,148922.0,265486.0,2.0,4143.0,4574.0,3716.0,5707.0,4143.2400000049,4143.0,11730.0,9050.0,38.217905405399996,85830.0,1226216.0,15306.0,199135.0,5800.0,0.84,0.64,0.17,28.0256,5575.89,10799.015,7874.195,14612.202,7530.0,0.23,0.8,6215.0,6214.0,6215.0,0.0,-1.0,-1.0,1.0,4200.0,169.0,91.0,169.0,142.0,0.0,27.0,0.0,1.0,43.0,95.0,-1.0,93.0,-1.0,-1.0,94.0,100.0,-1.0,100.0,0.0,51.0,0.0,1.0,0.0,17879.0,0.0,3678.0,3678.0,,,,5800.0,5100.0,5800.0,5800.0,5800.0,9000,9000,1548978727,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_XY_a219c928209d662984eabf5874b76104,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_XY_a219c928209d662984eabf5874b76104,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM02-01-192.168.10.69,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,31,1,freshdirect-search,5,2019,200,Test Complete,18.1
,24.0,5763.0,4488.0,4488.7499999995,4488.7499999995,5191.0,2403.0,8472.0,,0.0,1.0,961.0,0.0,1453000.0,1451501.0,83649.0,81535.0,0.0,,10804.0,5762.0,5657.0,5657.0,2411.0,29.0,4488.0,4874.0,3993.0,6079.0,6079.0,4488.0,4488.0,10845.0,10804.0,2591.0,2411.0,2411.0,35.0,13790.0,0.0,1549023096.9448216,10804.0,10804.0,5763.0,5658.0,3480.0,5658.0,0.0,0.0,127601.0,172777.0,2.0,4489.0,4875.0,3994.0,6080.0,4488.7499999995,4489.0,13790.0,10929.0,40.1986024274,88920.0,1229568.0,15306.0,204316.0,6200.0,0.84,0.64,0.18,31.2731904762,5383.17,10596.015,7718.165,14452.192,7363.0,0.23,0.8,10845.0,10805.0,10804.0,0.0,-1.0,-1.0,1.0,4500.0,199.0,154.0,199.0,159.0,0.0,40.0,0.0,1.0,42.0,94.0,-1.0,93.0,-1.0,-1.0,93.0,100.0,-1.0,100.0,0.0,51.0,0.0,1.0,0.0,20179.0,0.0,4136.0,3963.0,4136.0,4029.0,4033.0,6200.0,5400.0,5400.0,6200.0,6200.0,9000,9000,1549023093,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190201_9D_9bbf9a004c54c71c2f413f240e90870e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190201_9D_9bbf9a004c54c71c2f413f240e90870e,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM03-08-192.168.10.87,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,1,2,freshdirect-search,5,2019,200,Test Complete,18.1
,24.0,5504.0,4325.0,4325.2250000005,4325.2199999988,4920.0,2153.0,8132.0,,0.0,1.0,979.0,0.0,1442827.0,1442509.0,80793.0,79078.0,0.0,,11377.0,5504.0,5373.0,5373.0,2162.0,11.0,4325.0,4722.0,3806.0,5795.0,5795.0,4325.0,4325.0,11414.0,11377.0,2353.0,2161.0,2161.0,34.0,12354.0,0.0,1549066404.864784,11377.0,11377.0,5504.0,5373.0,3407.0,5373.0,0.0,0.0,141439.0,156386.0,2.0,4325.0,4723.0,3807.0,5795.0,4325.2199999988,4325.0,12354.0,9560.0,34.2284282134,85777.0,1226951.0,15306.0,198067.0,5800.0,0.84,0.64,0.19,17.504462962999998,5388.142,8724.366,8724.366,14605.64,7334.0,0.23,0.8,11414.0,11377.0,11377.0,0.0,-1.0,-1.0,1.0,4300.0,147.0,145.0,147.0,133.0,0.0,14.0,0.0,1.0,43.0,95.0,-1.0,93.0,-1.0,-1.0,94.0,100.0,-1.0,100.0,0.0,49.0,0.0,1.0,0.0,20112.0,0.0,3772.0,3772.0,,,,5800.0,5000.0,5000.0,5400.0,5400.0,9000,9000,1549066400,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_RF_108f59885f9e0b63533410a0c842609b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_RF_108f59885f9e0b63533410a0c842609b,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM01-08-192.168.10.66,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,1,2,freshdirect-search,5,2019,200,Test Complete,18.1
,24.0,5337.0,4068.0,4068.6700000006,4068.6700000006,4742.0,2122.0,8190.0,,0.0,1.0,876.0,0.0,1432757.0,1094380.0,79547.0,61560.0,0.0,,6213.0,5336.0,5211.0,5211.0,2133.0,6.0,4068.0,4455.0,3553.0,4961.0,4961.0,4068.0,4068.0,6214.0,6213.0,2334.0,2131.0,2131.0,33.0,14064.0,0.0,1549076341.438005,6214.0,6214.0,5337.0,5212.0,3416.0,5212.0,0.0,0.0,119976.0,267443.0,2.0,4069.0,4456.0,3553.0,4962.0,4068.6700000006,4069.0,14064.0,9350.0,33.6330935252,78725.0,1219756.0,15306.0,191769.0,5600.0,0.84,0.64,0.25,36.5327777778,5534.524,9381.306,7738.081999999998,9381.3060000076,7460.0,0.23,0.8,6215.0,6214.0,6214.0,0.0,-1.0,-1.0,1.0,4100.0,173.0,91.0,173.0,146.0,0.0,27.0,0.0,1.0,43.0,95.0,-1.0,93.0,-1.0,-1.0,94.0,100.0,-1.0,100.0,0.0,49.0,0.0,1.0,0.0,20387.0,0.0,3522.0,3522.0,,,,5600.0,5000.0,5200.0,5200.0,5200.0,9000,9000,1549076323,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_7Z_dac017228ac4476bcb411188439e1baf,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_7Z_dac017228ac4476bcb411188439e1baf,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM02-06-192.168.10.74,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,1,2,freshdirect-search,5,2019,200,Test Complete,18.1
