data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.start-auth_initialize,data.average.firstView.userTime.start-sapphire_qualifiedexperiments_api_call,data.average.firstView.userTime.stop-auth_initialize,data.average.firstView.userTime.stop-sapphire_qualifiedexperiments_api_call,data.average.firstView.userTimingMeasure.____ auth_initialize,data.average.firstView.userTimingMeasure.____ sapphire_qualifiedexperiments_api_call,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,,3683.600000000301,3683.600000000301,5758,3348,,,0,1,183,2,3023479,2765901,44324,39731,0,14051.0,13415,7023,7022,7019,3356,6,3683,3683,3664,4588,4588,3683,3683,13423,13415,3699,3355,3355,31,,,1547995936.156656,13416,13415,7023,7023,852,7019,0,0,211906,274721,0,3684,3684,3665,4589,3683.600000000301,3684,17616,15119,39.7058823529,0,2147232,0,331206,11500,0.94,0.93,0.43,454.70099999999996,1454.009,9277.332,2527.7270000000008,21105.925,5722,0.38,0.91,13423,13415,13416,0,-1,-1,1,3700,134,102,134,115,0,19,0,1,59,97,-1,100,-1,-1,100,100,-1,-1,0,5,0,1,0,26884,0,8559,6495,7486,8559,8294,2065,808,11500,5700,5700,6700,11500,9000,9000,1547995940,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190120_TB_dbbd5321e9af38717a6cdb5946b574d9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190120_TB_dbbd5321e9af38717a6cdb5946b574d9,https://www.target.com/,VM04-08-192.168.10.96,https://www.target.com/,20,1,target-home,3,2019,200,Test Complete,18.1
24,,,1071.4999999982,1071.4999999982,3552,777,,,0,1,184,3,3313284,3055705,44644,40053,0,11259.0,10617,4445,4445,4442,784,6,1071,1071,1060,1796,1796,1071,1071,10626,10617,1118,783,783,31,,,1548040163.8118448,10617,10617,4446,4445,852,4442,0,0,240040,310539,0,1071,1071,1060,1796,1071.4999999982,1071,14580,13799,42.5269645609,0,2147228,0,620758,8900,0.94,0.93,0.42,415.0705,1089.322,9151.168,2100.6820000000002,21177.1040000076,6100,0.38,0.91,10626,10617,10617,0,-1,-1,1,1100,135,103,135,116,0,19,0,1,59,97,-1,100,-1,-1,100,100,-1,100,0,5,0,1,0,23095,0,5823,3843,4778,5823,5426,1980,649,8900,2900,2900,2900,8900,9000,9000,1548040165,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190121_QT_a38258c00f7e1be3d1a7f2eb2f7c834f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190121_QT_a38258c00f7e1be3d1a7f2eb2f7c834f,https://www.target.com/,VM02-08-192.168.10.76,https://www.target.com/,20,1,target-home,3,2019,200,Test Complete,18.1
24,,,1296.0000000021,1296.0000000021,2927,836,,,0,1,183,3,3280748,3023210,45656,41063,0,11939.0,11298,4020,4019,4016,845,30,1295,1295,1266,2051,2051,1295,1295,11305,11298,1179,844,844,31,,,1548084128.847498,11298,11298,4020,4020,946,4016,0,0,222710,288970,0,1296,1296,1267,2051,1296.0000000021,1296,15567,15159,44.3145279158,0,2150121,0,585527,6700,0.94,0.93,0.4,475.087,1212.2069999999999,9312.134,3138.909,21325.042,6188,0.38,0.91,11305,11298,11298,0,-1,-1,1,1300,138,107,138,119,0,19,0,1,58,97,-1,100,-1,-1,100,100,-1,100,0,7,0,1,0,24802,0,6257,3933,5024,6257,5879,2324,855,6700,2500,2600,2600,4400,9000,9000,1548084135,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190121_WR_ec4c82ce11118b620e1124b74d750dbc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190121_WR_ec4c82ce11118b620e1124b74d750dbc,https://www.target.com/,VM02-02-192.168.10.70,https://www.target.com/,21,1,target-home,4,2019,200,Test Complete,18.1
24,,,1442.1999999977,1442.1000000002,2783,949,,,0,1,195,2,3001862,2744282,44803,40212,0,12501.0,11861,4660,4660,4655,962,8,1442,1442,1198,2322,2322,1442,1442,11867,11861,1303,959,959,31,,,1548128305.170337,11861,11861,4660,4660,946,4656,0,0,197335,251492,0,1442,1442,1198,2323,1442.1000000002,1442,16161,16470,47.4366359447,0,2168174,0,303628,6800,0.94,0.93,0.42,527.882,983.221,9305.916,2716.877,21017.077999999998,5950,0.38,0.91,11868,11861,11861,0,-1,-1,1,1400,137,105,137,118,0,19,0,1,58,97,-1,100,-1,-1,100,100,-1,-1,0,7,0,1,0,24214,0,6700,4572,5521,6700,6383,2129,862,6800,3000,3000,3000,3000,9000,9000,1548128319,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190122_4A_e4da682ea3aa957adc31d12f1af852a2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190122_4A_e4da682ea3aa957adc31d12f1af852a2,https://www.target.com/,VM03-05-192.168.10.84,https://www.target.com/,21,1,target-home,4,2019,200,Test Complete,18.1
24,,,1262.1999999974,1262.1999999974,3739,770,,,0,1,185,3,3312579,3054997,44646,40053,0,12105.0,11432,4071,4070,4067,783,15,1262,1262,1211,2050,2050,1262,1262,11438,11432,1112,782,782,31,,,1548170201.022112,11432,11432,4072,4071,851,4068,0,0,225253,286531,0,1262,1262,1212,2051,1262.1999999974,1262,15476,16159,47.5294117647,0,2149585,0,617752,9200,0.94,0.93,0.44,490.4075,1275.007,9101.261999999999,2277.552,21284.501,5604,0.38,0.91,11439,11433,11432,0,-1,-1,1,1300,133,101,133,115,0,18,0,1,58,97,-1,100,-1,-1,100,100,-1,100,0,6,0,1,0,25248,0,6326,3944,5107,6326,5913,2383,805,9200,3000,3000,3000,9200,9000,9000,1548170203,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190122_GM_9b78e5f7774c3b89af79320e919694fe,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190122_GM_9b78e5f7774c3b89af79320e919694fe,https://www.target.com/,VM04-02-192.168.10.90,https://www.target.com/,22,1,target-home,4,2019,200,Test Complete,18.1
24,4386.0,1288.0,1288.7999999984,1288.7999999984,3707,858,10184.0,1288.0,0,1,188,3,3358706,3101125,38336,33742,0,11200.0,10592,4385,4385,4382,869,13,1288,1288,1264,2114,2114,1288,1288,10600,10592,1189,867,867,31,14575.0,1.0,1548172482.670183,10592,10593,4386,4386,851,4383,0,0,244839,318586,0,1289,1289,1264,2115,1288.7999999984,1289,14576,14180,42.9176755448,29429,2178732,0,617752,8400,0.94,0.93,0.42,487.4935,1275.373,9191.033000000001,2198.054,20379.535,6057,0.38,0.91,10601,10593,10592,0,-1,-1,1,1300,138,104,138,117,0,21,0,1,59,97,-1,100,-1,-1,99,100,-1,100,0,6,0,1,0,23504,0,5712,3873,4742,5712,5380,1839,638,8400,3100,3100,3100,8400,9000,9000,1548172489,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190122_HE_4b7d3cd562e08735a053c29591f8c019,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190122_HE_4b7d3cd562e08735a053c29591f8c019,https://www.target.com/,VM03-04-192.168.10.83,https://www.target.com/,22,1,target-home,4,2019,200,Test Complete,18.1
24,,,1094.6999999869,1094.6999999869,4365,799,,,0,1,187,3,2920804,2663057,40856,36238,0,9834.0,9226,3855,3855,1266,808,31,1094,1094,1084,4405,4405,1094,1094,9235,9226,1126,807,807,31,,,1548217257.210041,9227,9227,3855,3855,857,1266,0,0,207369,315977,0,1095,1095,1085,4405,1094.6999999869,1095,14884,12959,41.4454748961,0,1757508,0,617752,7200,0.94,0.93,0.42,861.47,1271.772,14433.52,2988.941,18846.418,5408,0.38,0.91,9235,9227,9227,0,-1,-1,1,1100,140,104,140,118,0,22,0,1,55,97,-1,100,-1,-1,100,100,-1,100,0,6,0,1,0,21538,0,7345,2961,3666,7345,4440,4384,774,7200,4900,7200,7200,7200,9000,9000,1548217264,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190123_GY_fe74818df943f3c171e192743bf47224,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190123_GY_fe74818df943f3c171e192743bf47224,https://www.target.com/,VM01-01-192.168.10.43,https://www.target.com/,22,1,target-home,4,2019,200,Test Complete,18.1
24,,,1289.499999999,1289.499999999,2937,872,,,0,1,188,2,2633979,2376057,36520,31899,0,11362.0,10729,1979,1979,1292,881,15,1289,1289,1101,2150,2150,1289,1289,10735,10730,1108,880,880,31,,,1548304670.452518,10730,10730,1980,1980,859,1293,0,0,182572,241028,0,1289,1289,1102,2151,1289.499999999,1289,15299,14730,44.2475217783,0,1758494,0,329202,8400,0.94,0.93,0.55,1166.81,1265.384,3021.7929999999997,2319.618,19161.5540000153,5463,0.38,0.91,10736,10731,10730,0,-1,-1,1,1300,150,110,150,128,0,22,0,1,58,97,-1,100,-1,-1,100,100,-1,-1,0,6,0,1,0,23818,0,6410,4117,4855,6410,5620,2293,765,8400,2800,2800,2800,8400,9000,9000,1548304668,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190124_JV_561e8d82d3acd6def38c7dc2d00130bd,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190124_JV_561e8d82d3acd6def38c7dc2d00130bd,https://www.target.com/,VM02-05-192.168.10.73,https://www.target.com/,23,1,target-home,4,2019,200,Test Complete,18.1
24,,,1359.800000002,1359.800000002,2872,912,,,0,1,185,2,2617521,2359915,36354,31960,0,7596.0,15268,2197,2197,1373,921,6,1359,1359,1158,1945,1945,1359,1359,15274,15269,1307,921,921,30,,,1548348768.44121,15269,15269,2197,2197,859,1374,0,0,158589,164373,0,1360,1360,1158,1946,1359.800000002,1360,17417,14749,39.0935595017,0,1757567,0,329202,8300,0.94,0.93,0.42,1310.367,1472.5479999999998,15004.889,2522.2129999999997,20164.981,5378,0.38,0.91,15275,15269,15269,0,-1,-1,1,1400,139,107,139,117,0,22,0,1,57,97,-1,100,-1,-1,100,100,-1,-1,0,6,0,1,0,26584,0,6110,3919,4682,6110,5444,2191,763,8300,2700,2700,2700,8300,9000,9000,1548348769,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190124_WA_0bc5219fe524e3459dae1acb311d05ff,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190124_WA_0bc5219fe524e3459dae1acb311d05ff,https://www.target.com/,VM02-02-192.168.10.70,https://www.target.com/,24,1,target-home,4,2019,200,Test Complete,18.1
24,,,1119.4000000105,1119.4000000105,3042,755,,,0,1,190,3,2986907,2729327,38525,33690,0,11175.0,10554,1856,1856,1130,763,9,1119,1119,1099,1831,1831,1119,1119,10561,10554,1086,762,762,32,,,1548392845.711036,10554,10554,1856,1856,860,1130,0,0,216630,278531,0,1119,1119,1100,1831,1119.4000000105,1119,14543,13340,40.5841192577,29428,1806195,0,618754,8600,0.94,0.93,0.39,1106.343,1219.268,15092.935,2168.627,20188.4569999924,6126,0.38,0.91,10561,10554,10554,0,-1,-1,1,1100,138,103,138,117,0,21,0,1,57,97,-1,100,-1,-1,99,100,-1,100,0,6,0,1,0,23627,0,5777,3805,5115,5777,5609,1972,495,8600,2500,2500,2500,8600,9000,9000,1548392855,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190125_SF_8c22326b3d9d6ce55b395d1f25db764d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190125_SF_8c22326b3d9d6ce55b395d1f25db764d,https://www.target.com/,VM01-04-192.168.10.62,https://www.target.com/,25,1,target-home,4,2019,200,Test Complete,18.1
24,,,1392.0999999973,1392.0999999973,2897,947,,,0,1,185,2,2622168,2364588,37935,33343,0,11404.0,10745,2201,2201,1412,958,12,1392,1392,1363,2006,2006,1392,1392,10755,10745,1188,956,956,30,,,1548437088.601501,10745,10745,2202,2202,859,1412,0,0,187942,241333,0,1392,1392,1364,2006,1392.0999999973,1392,14899,13500,40.6259404153,0,1762756,0,329202,8800,0.94,0.93,0.45,923.097,1228.66,14646.881000000001,2403.208,19136.293,4888,0.38,0.91,10755,10745,10745,0,-1,-1,1,1400,134,102,134,115,0,19,0,1,57,97,-1,100,-1,-1,100,100,-1,-1,0,6,0,1,0,23457,0,5843,4144,5296,5843,5721,1698,426,8800,2700,2700,2700,8800,9000,9000,1548437082,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190125_B3_3480fc5cd0770bee9609321b9e70a797,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190125_B3_3480fc5cd0770bee9609321b9e70a797,https://www.target.com/,VM02-03-192.168.10.71,https://www.target.com/,25,1,target-home,4,2019,200,Test Complete,18.1
24,,,1280.5999999982,1280.5000000008001,3008,980,,,0,1,187,2,2561803,2304095,35497,30878,0,7560.0,10564,1303,1303,1302,988,30,1280,1280,1270,2000,2000,1280,1280,10571,10564,1244,987,987,29,,,1548525134.6718519,10564,10564,1303,1303,850,1303,0,0,182321,240410,0,1281,1281,1270,2001,1280.5000000008001,1281,15031,12880,38.8654194327,29428,1670444,0,344080,9000,0.94,0.93,0.49,1085.46,2269.27,3327.854000000001,3327.854000000001,15132.8290000076,6166,0.38,0.91,10571,10564,10564,0,-1,-1,1,1300,137,102,137,115,0,22,0,1,52,97,-1,100,-1,-1,99,100,-1,-1,0,5,0,1,0,23197,0,6511,4080,4798,6511,5527,2431,729,9000,2800,2800,2800,9000,9000,9000,1548525141,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190126_PH_0205c2b4e9a7276806c717574859b64e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190126_PH_0205c2b4e9a7276806c717574859b64e,https://www.target.com/,VM01-03-192.168.10.61,https://www.target.com/,26,1,target-home,4,2019,200,Test Complete,18.1
24,,,1266.6000000027,1266.6000000027,2837,800,,,0,1,185,2,2545830,2288164,35477,30856,0,10849.0,10202,1261,1261,1261,810,22,1266,1266,1054,1823,1823,1266,1266,10209,10202,1145,809,809,29,,,1548569425.426178,10203,10203,1262,1262,850,1261,0,0,187482,243344,0,1267,1267,1055,1823,1266.6000000027,1267,14379,14049,42.9926560587,0,1641112,0,344080,8300,0.94,0.93,0.56,1224.0339999999999,1190.4669999999999,2329.238,2329.238,18688.729,5169,0.38,0.91,10210,10203,10203,0,-1,-1,1,1300,135,99,135,112,0,23,0,1,50,97,-1,100,-1,-1,100,100,-1,-1,0,5,0,1,0,24891,0,6267,4015,4687,6267,5395,2252,708,8300,2700,2700,2700,8300,9000,9000,1548569419,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_00_c493977cb448c73a84d9a68356a9b6c0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_00_c493977cb448c73a84d9a68356a9b6c0,https://www.target.com/,VM02-01-192.168.10.69,https://www.target.com/,27,1,target-home,4,2019,200,Test Complete,18.1
24,,,1436.4999999998001,1436.4999999998001,2170,982,,,0,1,183,1,3290657,3032994,39767,35147,0,12096.0,11452,1454,1454,1453,991,19,1436,1436,1418,2227,2227,1436,1436,11459,11452,1335,990,990,29,,,1548613329.395441,11453,11453,1455,1454,1341,1454,0,0,228787,289656,0,1437,1437,1419,2228,1436.4999999998001,1437,15365,15579,45.918066607700005,0,1648335,0,314950,8700,0.94,0.93,0.87,1360.1070000000002,1275.11,2855.767000000001,2855.767000000001,1441.8339999999994,5392,0.38,0.91,11460,11453,11453,0,-1,-1,1,1400,158,124,158,135,0,23,0,1,53,97,-1,100,-1,-1,100,100,-1,-1,0,24,0,1,0,24014,0,6603,3912,4662,6603,5464,2691,801,8700,2300,2300,2300,5700,9000,9000,1548613353,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_0N_2949752ce74ea55763080595a9609705,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_0N_2949752ce74ea55763080595a9609705,https://www.target.com/,VM03-08-192.168.10.87,https://www.target.com/,27,1,target-home,4,2019,200,Test Complete,18.1
24,,,1447.5999999995001,1447.5999999995001,2509,950,,,0,1,186,1,2554320,2296655,39897,35279,0,2290.0,18422,1456,1456,1456,965,12,1447,1447,1251,2290,2290,1447,1447,18428,18422,1314,960,960,31,,,1548701603.2338119,18422,18422,1457,1457,1340,1456,0,0,115815,131447,0,1448,1448,1252,2291,1447.5999999995001,1448,23005,16019,33.0173124485,29428,1684662,0,284376,14500,0.94,0.93,,1332.707,1128.492,13849.152,2920.988,,3693,0.38,0.91,18429,18422,18422,0,-1,-1,1,1500,158,124,158,135,0,23,0,1,53,97,-1,100,-1,-1,99,100,-1,-1,0,25,0,1,0,33061,0,14905,11992,12764,14905,13741,2913,978,14500,2300,2300,2300,14500,9000,9000,1548701615,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190128_D2_8d0b7d622bef2a0887851dfe76b418eb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190128_D2_8d0b7d622bef2a0887851dfe76b418eb,https://www.target.com/,VM03-07-192.168.10.86,https://www.target.com/,28,1,target-home,5,2019,200,Test Complete,18.1
24,,2192.0,2192.500000001,2192.500000001,3204,1899,4216.0,,0,1,184,2,2600591,2342749,41632,36940,0,,11986,2453,2453,2453,1911,19,2192,2192,2181,3162,3162,2192,2192,12005,11986,2251,1910,1910,29,16006.0,0.0,1548789728.92979,11987,11987,2454,2454,1340,2454,0,0,184347,232231,0,2192,2192,2181,3162,2192.500000001,2192,16006,16870,53.5895806861,0,1677538,0,323222,7000,0.94,0.93,0.48,1033.088,1375.021,14182.818000000001,3008.2059999999997,18575.113,4114,0.38,0.91,12006,11987,11987,0,-1,-1,1,2200,166,131,166,142,0,24,0,1,53,98,-1,100,-1,-1,100,100,-1,-1,0,25,0,1,0,22809,0,7821,5037,5785,7821,6685,2784,900,7000,3200,3300,3300,7000,9000,9000,1548789730,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190129_XA_79121d1c0ca21cf5948f83150634e824,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190129_XA_79121d1c0ca21cf5948f83150634e824,https://www.target.com/,VM01-06-192.168.10.64,https://www.target.com/,29,1,target-home,5,2019,200,Test Complete,18.1
24,,,1612.000000001,1611.9949999993,2909,1281,,,0,1,185,2,2538369,2286037,42111,35447,0,12421.0,11735,1824,1824,1824,1291,8,1612,1612,1594,2646,2646,1611,1612,11745,11736,1638,1290,1290,28,,,1548878010.0537698,11736,11736,1825,1825,1316,1825,0,0,169044,218654,0,1612,1612,1595,2646,1611.9949999993,1612,16297,17200,48.9888920536,29428,1666561,0,339285,7000,0.94,0.93,0.52,1056.175,1228.4260000000004,14171.837,2806.994,14171.8370000038,3789,0.38,0.91,11745,11736,11736,0,-1,-1,1,1600,160,126,160,136,0,24,0,1,46,97,-1,100,-1,-1,99,100,-1,-1,0,21,0,1,0,24915,0,7583,4787,5511,7583,6473,2796,962,7000,3000,3000,3000,7000,9000,9000,1548878013,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_3N_9465130bd7904a59f619c4f67599ce13,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_3N_9465130bd7904a59f619c4f67599ce13,https://www.target.com/,VM01-01-192.168.10.43,https://www.target.com/,30,1,target-home,5,2019,200,Test Complete,18.1
24,1447.0,1436.0,1436.1800000042,1436.1800000042,2296,926,5806.0,,0,1,184,2,2563470,2311180,43832,36828,0,12072.0,11147,1446,1442,1442,935,6,1436,1436,1417,2236,2236,1436,1436,11168,11147,1268,934,934,30,15822.0,0.0,1548922034.779058,11147,11147,1447,1443,1321,1443,0,0,172091,226120,0,1436,1436,1418,2237,1436.1800000042,1436,15822,17350,48.9421720733,0,1679929,0,339285,6100,0.94,0.93,0.48,949.727,1424.885,13209.033000000001,3029.9179999999997,18539.678,4116,0.38,0.91,11169,11148,11147,0,-1,-1,1,1400,160,128,160,136,0,24,0,1,36,97,-1,100,-1,-1,100,100,-1,-1,0,21,0,1,0,24600,0,6980,3962,4662,6980,5513,3018,850,6100,2300,2400,2400,5800,9000,9000,1548922034,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_Y2_2979ebfb8d48e831ab04b8548c59ad2f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_Y2_2979ebfb8d48e831ab04b8548c59ad2f,https://www.target.com/,VM03-07-192.168.10.86,https://www.target.com/,31,1,target-home,5,2019,200,Test Complete,18.1
24,,,1235.58,1235.58,2022,769,,,0,1,189,2,2514900,2262696,42238,35578,0,11117.0,10483,1248,1248,1248,777,17,1235,1235,979,2172,2172,1235,1235,10491,10483,1114,776,776,28,,,1548966157.899971,10484,10484,1249,1249,1318,1249,0,0,181162,232907,0,1236,1236,980,2172,1235.58,1236,14651,14940,45.163240628800004,0,1645867,0,338083,6200,0.94,0.93,0.51,1055.097,1097.141,14075.581,2907.767000000001,14075.581,4013,0.38,0.91,10492,10484,10484,0,-1,-1,1,1200,155,124,155,131,0,24,0,1,48,97,-1,100,-1,-1,100,100,-1,-1,0,21,0,1,0,23187,0,6307,3826,4626,6307,5468,2481,842,6200,2100,2100,2100,6200,9000,9000,1548966132,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_Z7_ae38d448e6e5257106546710b2f9de3c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_Z7_ae38d448e6e5257106546710b2f9de3c,https://www.target.com/,VM04-04-192.168.10.92,https://www.target.com/,31,1,target-home,5,2019,200,Test Complete,18.1
24,,,1042.7999999956,1042.7950000012,2129,763,,,0,1,186,2,2614475,2362271,42089,35425,0,7319.0,9895,1243,1243,1242,770,25,1042,1042,1034,1964,1964,1042,1042,9907,9895,1117,769,769,28,,,1549010241.611145,9895,9895,1244,1244,1318,1243,0,0,193064,258680,0,1043,1043,1034,1964,1042.7950000012,1043,14305,13539,42.1281891724,29428,1675877,0,338083,5300,0.94,0.93,0.49,1091.5430000000001,1025.317,13662.2,2854.412000000001,18540.773999999998,3922,0.38,0.91,9908,9896,9895,0,-1,-1,1,1100,155,124,155,131,0,24,0,1,49,97,-1,100,-1,-1,99,100,-1,-1,0,21,0,1,0,22859,0,6148,3611,4280,6148,4986,2537,706,5300,2200,2300,2300,5300,9000,9000,1549010238,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190201_A1_c43fbd921f7330e088c39378819ef01f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190201_A1_c43fbd921f7330e088c39378819ef01f,https://www.target.com/,VM01-06-192.168.10.64,https://www.target.com/,1,2,target-home,5,2019,200,Test Complete,18.1
